unique_id,metric,value,model
20393,mape,0.22134288244246417,SeasonalNaive
20394,mape,0.3208186939408573,SeasonalNaive
20397,mape,0.47230031898166147,SeasonalNaive
20398,mape,0.061044391091358924,SeasonalNaive
20399,mape,2.503836599798396,SeasonalNaive
20400,mape,18.755442885665268,SeasonalNaive
20401,mape,0.3657640888863432,SeasonalNaive
20402,mape,0.47200878728958456,SeasonalNaive
20405,mape,3.741482580115453,SeasonalNaive
20406,mape,1.5166666666666666,SeasonalNaive
20408,mape,2.4143518518518516,SeasonalNaive
20409,mape,0.13641455340024547,SeasonalNaive
20414,mape,0.5713664152427019,SeasonalNaive
20415,mape,2.104800120311629,SeasonalNaive
20416,mape,0.34549827645656206,SeasonalNaive
20417,mape,3.061279167781629,SeasonalNaive
20418,mape,0.36582910412363834,SeasonalNaive
20421,mape,0.5820462249757887,SeasonalNaive
20422,mape,0.36103222611584135,SeasonalNaive
20423,mape,0.3579435837631389,SeasonalNaive
20427,mape,0.29652075351692037,SeasonalNaive
20428,mape,3.248226773226773,SeasonalNaive
20436,mape,0.21625784499035122,SeasonalNaive
20437,mape,4.353236107017058,SeasonalNaive
20440,mape,0.16081914168765724,SeasonalNaive
20445,mape,0.6029736170694902,SeasonalNaive
20446,mape,0.10001746036026508,SeasonalNaive
20447,mape,2.026144775105206,SeasonalNaive
20448,mape,5.350807210878167,SeasonalNaive
20452,mape,0.22650565102503295,SeasonalNaive
20453,mape,0.7550413692723013,SeasonalNaive
20500,mape,1.0278356518864968,SeasonalNaive
21007,mape,0.7398148148148148,SeasonalNaive
21008,mape,,SeasonalNaive
21035,mape,0.38095238095238093,SeasonalNaive
21040,mape,1.0729166666666665,SeasonalNaive
21059,mape,0.11534982236736623,SeasonalNaive
21061,mape,0.27026230665781964,SeasonalNaive
21080,mape,0.4026450469985848,SeasonalNaive
21084,mape,0.4834916566575008,SeasonalNaive
21094,mape,1.208994708994709,SeasonalNaive
21107,mape,0.5922252230987773,SeasonalNaive
21121,mape,4.2911871892977205,SeasonalNaive
21131,mape,1.1246598639455783,SeasonalNaive
21134,mape,0.7305555555555555,SeasonalNaive
21136,mape,,SeasonalNaive
21142,mape,0.2756045374549578,SeasonalNaive
21147,mape,0.7583333333333333,SeasonalNaive
21158,mape,,SeasonalNaive
21160,mape,1.6677083333333333,SeasonalNaive
21161,mape,0.35127822099018086,SeasonalNaive
21167,mape,0.47798163111796843,SeasonalNaive
21171,mape,0.12797853119548955,SeasonalNaive
21186,mape,0.6458333333333334,SeasonalNaive
21196,mape,1.1357142857142857,SeasonalNaive
21202,mape,0.5505340338673672,SeasonalNaive
21226,mape,0.1421741329740559,SeasonalNaive
21231,mape,0.6326988302178704,SeasonalNaive
21236,mape,1.5388065666773356,SeasonalNaive
21258,mape,1.443235021840706,SeasonalNaive
21261,mape,0.03362731076857885,SeasonalNaive
21262,mape,0.024009451325991384,SeasonalNaive
21266,mape,0.3063966588966589,SeasonalNaive
21271,mape,0.6377084285627264,SeasonalNaive
21306,mape,0.5714285714285714,SeasonalNaive
21308,mape,1.1031746031746033,SeasonalNaive
21309,mape,0.341005291005291,SeasonalNaive
21331,mape,0.8148148148148148,SeasonalNaive
21342,mape,0.5357806273861423,SeasonalNaive
21351,mape,0.12519016057012633,SeasonalNaive
21352,mape,3.408704122674711,SeasonalNaive
21356,mape,0.5416642570587441,SeasonalNaive
21361,mape,0.2734235127496543,SeasonalNaive
21366,mape,0.23573036869864014,SeasonalNaive
21376,mape,0.2762379245409104,SeasonalNaive
21395,mape,0.06118474815164129,SeasonalNaive
21402,mape,1.3571428571428572,SeasonalNaive
21406,mape,0.4818181818181818,SeasonalNaive
21407,mape,0.8194444444444443,SeasonalNaive
21411,mape,0.2907948434874273,SeasonalNaive
21416,mape,0.6234228075205445,SeasonalNaive
21421,mape,0.4583333333333333,SeasonalNaive
21423,mape,0.5743589743589743,SeasonalNaive
21427,mape,0.2853742973337009,SeasonalNaive
21433,mape,0.432543413471983,SeasonalNaive
21437,mape,0.22099504702903985,SeasonalNaive
21439,mape,0.7485414289521946,SeasonalNaive
21440,mape,0.41547343616733845,SeasonalNaive
21447,mape,0.6477272727272727,SeasonalNaive
21463,mape,0.2965875602831209,SeasonalNaive
21467,mape,0.10270611741199975,SeasonalNaive
21487,mape,0.5045009074079131,SeasonalNaive
21492,mape,0.681491341637689,SeasonalNaive
21528,mape,0.4303888558087524,SeasonalNaive
21552,mape,0.07433780529755762,SeasonalNaive
21557,mape,0.4624847915677448,SeasonalNaive
21567,mape,0.1091190602493989,SeasonalNaive
21568,mape,0.2929175546147076,SeasonalNaive
21569,mape,0.8333333333333334,SeasonalNaive
21578,mape,0.09449794322587107,SeasonalNaive
21579,mape,0.5590837906132738,SeasonalNaive
21580,mape,0.1467393271121341,SeasonalNaive
21587,mape,1.069122025992046,SeasonalNaive
21590,mape,1.1730769230769231,SeasonalNaive
21592,mape,0.21599931541372713,SeasonalNaive
21605,mape,0.9591437243171289,SeasonalNaive
21607,mape,0.18479070477724768,SeasonalNaive
21608,mape,0.15842036002025164,SeasonalNaive
21610,mape,0.1047994887977919,SeasonalNaive
21611,mape,0.12694411053676521,SeasonalNaive
21615,mape,0.2890994080159752,SeasonalNaive
21626,mape,0.21389019800456888,SeasonalNaive
21629,mape,0.39278980051064816,SeasonalNaive
21635,mape,1.2616674206580194,SeasonalNaive
21638,mape,0.16918375723936122,SeasonalNaive
21646,mape,1.5151515151515154,SeasonalNaive
21656,mape,0.5961538461538461,SeasonalNaive
21659,mape,0.7824706071489514,SeasonalNaive
21670,mape,0.7781732649379708,SeasonalNaive
21674,mape,0.21774292966500014,SeasonalNaive
21692,mape,0.1715029761904762,SeasonalNaive
21694,mape,0.4942988994281653,SeasonalNaive
19386,smape,0.0995523694361517,SeasonalNaive
19392,smape,0.2578686638173736,SeasonalNaive
19393,smape,0.06391653896160758,SeasonalNaive
19514,smape,0.22521461480823776,SeasonalNaive
19515,smape,0.15069971760315115,SeasonalNaive
19517,smape,0.07594637750150286,SeasonalNaive
19519,smape,0.22000363389503808,SeasonalNaive
19520,smape,0.1776807227094529,SeasonalNaive
19521,smape,0.2545272784886212,SeasonalNaive
19522,smape,0.2578353104884348,SeasonalNaive
19523,smape,0.09060806049070676,SeasonalNaive
19524,smape,0.20358949574074336,SeasonalNaive
19526,smape,0.037343012612649606,SeasonalNaive
19527,smape,0.17336761041740506,SeasonalNaive
19528,smape,0.08277252298991429,SeasonalNaive
19529,smape,0.09267167951828761,SeasonalNaive
19530,smape,0.16052253668409036,SeasonalNaive
19531,smape,0.07976533730454688,SeasonalNaive
19532,smape,0.04576041332194927,SeasonalNaive
19533,smape,0.039247371953259697,SeasonalNaive
19534,smape,0.15031514864262382,SeasonalNaive
19535,smape,0.03982545413660339,SeasonalNaive
19536,smape,0.12215622509371185,SeasonalNaive
19537,smape,0.13042743522574085,SeasonalNaive
19538,smape,0.11940667132857793,SeasonalNaive
19539,smape,0.04262912368107912,SeasonalNaive
19540,smape,0.06064566128209644,SeasonalNaive
19541,smape,0.1215237217879185,SeasonalNaive
19542,smape,0.04687003780678442,SeasonalNaive
19543,smape,0.0828955507531855,SeasonalNaive
19544,smape,0.22170173645958025,SeasonalNaive
19545,smape,0.022160701808652643,SeasonalNaive
19546,smape,0.06842424026626048,SeasonalNaive
19547,smape,0.0824747864234741,SeasonalNaive
19548,smape,0.04263715623020095,SeasonalNaive
19549,smape,0.16928933102548646,SeasonalNaive
19550,smape,0.02522360249027277,SeasonalNaive
19551,smape,0.04251839871255142,SeasonalNaive
19552,smape,0.03343391983383992,SeasonalNaive
19553,smape,0.257513310196497,SeasonalNaive
19554,smape,0.03011090895492154,SeasonalNaive
19555,smape,0.10715600263491322,SeasonalNaive
19556,smape,0.2883801908749805,SeasonalNaive
19557,smape,0.10545830458293642,SeasonalNaive
19558,smape,0.07390926274595125,SeasonalNaive
19559,smape,0.05657706045163465,SeasonalNaive
19561,smape,0.054095060689892706,SeasonalNaive
19562,smape,0.11870489528378957,SeasonalNaive
19563,smape,0.0677676626206038,SeasonalNaive
19564,smape,0.07012482314586374,SeasonalNaive
19565,smape,0.06833886181278523,SeasonalNaive
19566,smape,0.04943303580503219,SeasonalNaive
19567,smape,0.2477923903949119,SeasonalNaive
19568,smape,0.03949341211270793,SeasonalNaive
19569,smape,0.11331546156814973,SeasonalNaive
19570,smape,0.02665166385293597,SeasonalNaive
19571,smape,0.031365950137173644,SeasonalNaive
19572,smape,0.1125106099804659,SeasonalNaive
19573,smape,0.1262806060827985,SeasonalNaive
19574,smape,0.10247756068321273,SeasonalNaive
19575,smape,0.018033847205616953,SeasonalNaive
19576,smape,0.12933941179621933,SeasonalNaive
19577,smape,0.0685576322793627,SeasonalNaive
19579,smape,0.48890662477618996,SeasonalNaive
19580,smape,0.1542182484066187,SeasonalNaive
19614,smape,0.22980176825371,SeasonalNaive
19616,smape,0.008515866477070583,SeasonalNaive
19620,smape,0.1220679904890431,SeasonalNaive
19623,smape,0.06968020106228776,SeasonalNaive
19624,smape,0.04675552377527453,SeasonalNaive
19635,smape,0.0,SeasonalNaive
19650,smape,0.09956543478300087,SeasonalNaive
19658,smape,0.4004062120457038,SeasonalNaive
19662,smape,0.08266856182333454,SeasonalNaive
19677,smape,0.46672443663147056,SeasonalNaive
19678,smape,0.0,SeasonalNaive
19682,smape,0.07684403861614258,SeasonalNaive
19687,smape,0.047426071866651175,SeasonalNaive
19690,smape,0.027528332142443792,SeasonalNaive
19704,smape,0.07798920717038318,SeasonalNaive
19728,smape,0.12403054835414506,SeasonalNaive
19746,smape,0.06431463635524248,SeasonalNaive
19747,smape,0.09938914276460847,SeasonalNaive
19770,smape,0.09903657141999406,SeasonalNaive
19778,smape,0.20989177766206682,SeasonalNaive
19779,smape,0.038725336640446355,SeasonalNaive
19789,smape,0.3469651734301687,SeasonalNaive
19790,smape,0.021668930746222566,SeasonalNaive
19791,smape,0.034730320175243794,SeasonalNaive
19795,smape,0.08743488575166304,SeasonalNaive
19804,smape,0.1461924879668407,SeasonalNaive
19805,smape,0.030836575840771683,SeasonalNaive
19812,smape,0.25145914441573525,SeasonalNaive
19821,smape,0.26563460837156405,SeasonalNaive
19829,smape,0.16784277010173318,SeasonalNaive
19830,smape,0.2855957111994628,SeasonalNaive
19839,smape,0.19999484309610652,SeasonalNaive
19840,smape,0.31731737897056855,SeasonalNaive
19852,smape,0.0902365118883742,SeasonalNaive
19855,smape,0.08809523809523809,SeasonalNaive
19856,smape,0.28702333901793,SeasonalNaive
19858,smape,0.4545652815454623,SeasonalNaive
19865,smape,0.16121323845875132,SeasonalNaive
19869,smape,0.23920915312002533,SeasonalNaive
19873,smape,0.11077645281955564,SeasonalNaive
19874,smape,0.21525909145231437,SeasonalNaive
19875,smape,0.13209534322532684,SeasonalNaive
19891,smape,0.4502937688552621,SeasonalNaive
19892,smape,0.14870723238026393,SeasonalNaive
19893,smape,0.2642679740145961,SeasonalNaive
19894,smape,0.29395350742716836,SeasonalNaive
19895,smape,0.27926291833718747,SeasonalNaive
19896,smape,0.4812792538582456,SeasonalNaive
19897,smape,0.2899624527569069,SeasonalNaive
19898,smape,0.27986243662730326,SeasonalNaive
19900,smape,0.2826948231194106,SeasonalNaive
19910,smape,0.37817278077295124,SeasonalNaive
19911,smape,0.12891828698585206,SeasonalNaive
19912,smape,0.09078367258612202,SeasonalNaive
19917,smape,0.02220874209481524,SeasonalNaive
19930,smape,0.05604509606861051,SeasonalNaive
19932,smape,0.18906810035842295,SeasonalNaive
19933,smape,0.04675759319774727,SeasonalNaive
19949,smape,0.1397814414732479,SeasonalNaive
19952,smape,0.3321469182986037,SeasonalNaive
19953,smape,0.1090103047306666,SeasonalNaive
19954,smape,0.3251011109192313,SeasonalNaive
19956,smape,0.34437369682477803,SeasonalNaive
19958,smape,0.08887646172537261,SeasonalNaive
19961,smape,0.16453420645270658,SeasonalNaive
19972,smape,0.2935279339557214,SeasonalNaive
19976,smape,0.31376887151080696,SeasonalNaive
19977,smape,0.02799283564789819,SeasonalNaive
19985,smape,0.42135571755136975,SeasonalNaive
19991,smape,0.0507549697180489,SeasonalNaive
19994,smape,0.1897408431368074,SeasonalNaive
19995,smape,0.17248720164310716,SeasonalNaive
19996,smape,0.12556971536801326,SeasonalNaive
20003,smape,0.20350479559710272,SeasonalNaive
20005,smape,0.031648190637900364,SeasonalNaive
20007,smape,0.029745910383313534,SeasonalNaive
20010,smape,0.22288254776530905,SeasonalNaive
20016,smape,0.16372230171655305,SeasonalNaive
20017,smape,0.05184615872978394,SeasonalNaive
20019,smape,0.17742355791562503,SeasonalNaive
20023,smape,0.062001029694058914,SeasonalNaive
20025,smape,0.2771320875191126,SeasonalNaive
20028,smape,0.18660741714098808,SeasonalNaive
20029,smape,0.06775900949633397,SeasonalNaive
20030,smape,0.19814814814814813,SeasonalNaive
20034,smape,0.26367952056212873,SeasonalNaive
20042,smape,0.4470413316444514,SeasonalNaive
20043,smape,0.06280908517377419,SeasonalNaive
20045,smape,0.1572301064948124,SeasonalNaive
20046,smape,0.23156692140579457,SeasonalNaive
20057,smape,0.17477643078354932,SeasonalNaive
20059,smape,0.042907962363456925,SeasonalNaive
20064,smape,0.07461251949539015,SeasonalNaive
20065,smape,0.3148789787894556,SeasonalNaive
20075,smape,0.15708629334890992,SeasonalNaive
20080,smape,0.21399843859633572,SeasonalNaive
20085,smape,0.17639494073273132,SeasonalNaive
20088,smape,0.2754939601816599,SeasonalNaive
20089,smape,0.11634958179075827,SeasonalNaive
20090,smape,0.28043777662101527,SeasonalNaive
20095,smape,0.6402500316286057,SeasonalNaive
20100,smape,0.04825881561442323,SeasonalNaive
20104,smape,0.07825731867997746,SeasonalNaive
20105,smape,0.257943077263721,SeasonalNaive
20106,smape,0.4254792857782821,SeasonalNaive
20107,smape,0.021610709870118955,SeasonalNaive
20108,smape,0.6697709642428996,SeasonalNaive
20110,smape,0.2778091915346817,SeasonalNaive
20111,smape,0.07888396753302632,SeasonalNaive
20114,smape,0.09114680135061971,SeasonalNaive
20116,smape,0.0859611408329965,SeasonalNaive
20119,smape,0.05885151519780471,SeasonalNaive
20120,smape,0.12352941607867399,SeasonalNaive
20123,smape,0.29648577599685716,SeasonalNaive
20127,smape,0.24233964879944234,SeasonalNaive
20133,smape,0.03055512397638913,SeasonalNaive
20136,smape,0.1882741985683162,SeasonalNaive
20138,smape,0.19994500508753832,SeasonalNaive
20140,smape,0.2242193052847986,SeasonalNaive
20147,smape,0.17214498761138883,SeasonalNaive
20148,smape,0.036628023640027034,SeasonalNaive
20149,smape,0.15598451849059905,SeasonalNaive
20151,smape,0.059187878680824015,SeasonalNaive
20152,smape,0.49798744752836555,SeasonalNaive
20153,smape,0.10406774842952116,SeasonalNaive
20155,smape,0.20393016358403326,SeasonalNaive
20156,smape,0.15626022802063252,SeasonalNaive
20162,smape,0.04625633466678119,SeasonalNaive
20166,smape,0.10500247031568782,SeasonalNaive
20167,smape,0.0699499934519393,SeasonalNaive
20169,smape,0.47146805436279116,SeasonalNaive
20170,smape,0.3807858843103028,SeasonalNaive
20173,smape,0.4990287874743863,SeasonalNaive
20177,smape,0.1339573083428798,SeasonalNaive
20183,smape,0.09304407015888662,SeasonalNaive
20185,smape,0.022140295662408147,SeasonalNaive
20188,smape,0.050232862422555556,SeasonalNaive
20190,smape,0.10122602994630855,SeasonalNaive
20191,smape,0.1681424810724999,SeasonalNaive
20193,smape,0.5065253910105585,SeasonalNaive
20194,smape,0.09498639430049573,SeasonalNaive
20195,smape,0.16786541343324943,SeasonalNaive
20200,smape,0.07577419943017855,SeasonalNaive
20201,smape,0.52597790565055,SeasonalNaive
20203,smape,0.24684027557512722,SeasonalNaive
20204,smape,0.2099253813047885,SeasonalNaive
20206,smape,0.13949215367718418,SeasonalNaive
20207,smape,0.21050983878628438,SeasonalNaive
20208,smape,0.2157531434980342,SeasonalNaive
20209,smape,0.03508771929824561,SeasonalNaive
20210,smape,0.07194648097775756,SeasonalNaive
20211,smape,0.20202304671063182,SeasonalNaive
20213,smape,0.33876455788220494,SeasonalNaive
20214,smape,0.21109366305444738,SeasonalNaive
20216,smape,0.11638630729754078,SeasonalNaive
20218,smape,0.3749558488141627,SeasonalNaive
20221,smape,0.20548648309226225,SeasonalNaive
20222,smape,0.10352007241815447,SeasonalNaive
20227,smape,0.2448589593632633,SeasonalNaive
20229,smape,0.030987994610735467,SeasonalNaive
20230,smape,0.22768743488577886,SeasonalNaive
20231,smape,0.28928586619708013,SeasonalNaive
20232,smape,0.3863211615284056,SeasonalNaive
20233,smape,0.030571205407088138,SeasonalNaive
20234,smape,0.21549612474548463,SeasonalNaive
20237,smape,0.6497102346524323,SeasonalNaive
20250,smape,0.07471223644137243,SeasonalNaive
20253,smape,0.2854725472093651,SeasonalNaive
20254,smape,0.20363314894079393,SeasonalNaive
20263,smape,0.14553656220322886,SeasonalNaive
20266,smape,0.2530463363796697,SeasonalNaive
20268,smape,0.08050194740032005,SeasonalNaive
20272,smape,0.16064719966561,SeasonalNaive
20277,smape,0.09916633355576066,SeasonalNaive
20278,smape,0.1463076371490149,SeasonalNaive
20280,smape,0.1032231468952895,SeasonalNaive
20284,smape,0.1444877033778211,SeasonalNaive
20286,smape,0.10459880312840238,SeasonalNaive
20292,smape,0.5458546092149339,SeasonalNaive
20293,smape,0.23656426699164307,SeasonalNaive
20296,smape,0.1478061470784748,SeasonalNaive
20302,smape,0.0,SeasonalNaive
20303,smape,0.17331943145390588,SeasonalNaive
20304,smape,0.09233725017382549,SeasonalNaive
20305,smape,0.6081784924300103,SeasonalNaive
20308,smape,0.29950382409511883,SeasonalNaive
20309,smape,0.08644249889196859,SeasonalNaive
20310,smape,0.2687834553233588,SeasonalNaive
20312,smape,0.18007618014987692,SeasonalNaive
20313,smape,0.14213203238685768,SeasonalNaive
20314,smape,0.26994116994116996,SeasonalNaive
20331,smape,0.09057239057239058,SeasonalNaive
20334,smape,0.07803169333854101,SeasonalNaive
20335,smape,0.412632561390452,SeasonalNaive
20344,smape,0.39880191190283487,SeasonalNaive
20348,smape,0.026572168421173346,SeasonalNaive
20355,smape,0.03189767074225527,SeasonalNaive
20356,smape,0.204521742116388,SeasonalNaive
20357,smape,0.1527228103430161,SeasonalNaive
20359,smape,0.024691358024691357,SeasonalNaive
20360,smape,0.04902762501493983,SeasonalNaive
20362,smape,0.025310873641490844,SeasonalNaive
20363,smape,0.16330464418503465,SeasonalNaive
20364,smape,0.16557278752333845,SeasonalNaive
20366,smape,0.13014136154234046,SeasonalNaive
20368,smape,0.14737965369507322,SeasonalNaive
20370,smape,0.0787245046062563,SeasonalNaive
20372,smape,0.33907797648948235,SeasonalNaive
20373,smape,0.07222222222222223,SeasonalNaive
20374,smape,0.07843873020060475,SeasonalNaive
20375,smape,0.13513534119770515,SeasonalNaive
20377,smape,0.39772121915675607,SeasonalNaive
20378,smape,0.051526349455967034,SeasonalNaive
20380,smape,0.03663701683617643,SeasonalNaive
20387,smape,0.3451231931297749,SeasonalNaive
20392,smape,0.02898246289705459,SeasonalNaive
20393,smape,0.09931800212903344,SeasonalNaive
20394,smape,0.1671417509896682,SeasonalNaive
20397,smape,0.33759017904990796,SeasonalNaive
20398,smape,0.028907320456558964,SeasonalNaive
20399,smape,0.3869565888477061,SeasonalNaive
20400,smape,0.409928810674798,SeasonalNaive
20401,smape,0.14160156299375842,SeasonalNaive
20402,smape,0.21293292124117844,SeasonalNaive
20405,smape,0.43821258859681755,SeasonalNaive
20406,smape,0.21723646723646722,SeasonalNaive
20408,smape,0.29638849475805995,SeasonalNaive
20409,smape,0.06992960137435499,SeasonalNaive
20414,smape,0.1815084046928302,SeasonalNaive
20415,smape,0.4395228662841102,SeasonalNaive
20416,smape,0.21221434852958138,SeasonalNaive
20417,smape,0.4518207451130981,SeasonalNaive
20418,smape,0.15258760863306897,SeasonalNaive
20421,smape,0.2074864481598117,SeasonalNaive
20422,smape,0.13477236243982574,SeasonalNaive
20423,smape,0.11689198918032623,SeasonalNaive
20427,smape,0.23277018348482828,SeasonalNaive
20428,smape,0.4780236319503605,SeasonalNaive
20436,smape,0.10322360722617156,SeasonalNaive
20437,smape,0.16209742855374984,SeasonalNaive
20440,smape,0.08767093915817553,SeasonalNaive
20445,smape,0.4337314615471766,SeasonalNaive
20446,smape,0.04671102384807253,SeasonalNaive
20447,smape,0.3642727169992224,SeasonalNaive
20448,smape,0.4224787250607684,SeasonalNaive
20452,smape,0.0946716142371104,SeasonalNaive
20453,smape,0.2525368232808169,SeasonalNaive
20500,smape,0.22584349648639257,SeasonalNaive
21007,smape,0.3419191919191919,SeasonalNaive
21008,smape,0.0,SeasonalNaive
21035,smape,0.06481481481481481,SeasonalNaive
21040,smape,0.16269841269841268,SeasonalNaive
21059,smape,0.049138617963043175,SeasonalNaive
21061,smape,0.10928830203673318,SeasonalNaive
21080,smape,0.18428268614478266,SeasonalNaive
21084,smape,0.1592630116489567,SeasonalNaive
21094,smape,0.3392650693375331,SeasonalNaive
21107,smape,0.22544838198960748,SeasonalNaive
21121,smape,0.2761959645316044,SeasonalNaive
21131,smape,0.26960667662422044,SeasonalNaive
21134,smape,0.15555555555555556,SeasonalNaive
21136,smape,0.0,SeasonalNaive
21142,smape,0.10785530438500998,SeasonalNaive
21147,smape,0.18630920736183895,SeasonalNaive
21158,smape,0.0,SeasonalNaive
21160,smape,0.34877061935885467,SeasonalNaive
21161,smape,0.0477374636157194,SeasonalNaive
21167,smape,0.16320165416103447,SeasonalNaive
21171,smape,0.07322841475045057,SeasonalNaive
21186,smape,0.12115600448933783,SeasonalNaive
21196,smape,0.28315018315018314,SeasonalNaive
21202,smape,0.2267357265293282,SeasonalNaive
21226,smape,0.055338895155285034,SeasonalNaive
21231,smape,0.18344650420596592,SeasonalNaive
21236,smape,0.5753243800694394,SeasonalNaive
21258,smape,0.2563957032552715,SeasonalNaive
21261,smape,0.014437040906871985,SeasonalNaive
21262,smape,0.011567466239002955,SeasonalNaive
21266,smape,0.08130461638023646,SeasonalNaive
21271,smape,0.08234865466592516,SeasonalNaive
21306,smape,0.07407407407407407,SeasonalNaive
21308,smape,0.2175111925111925,SeasonalNaive
21309,smape,0.19446849446849446,SeasonalNaive
21331,smape,0.1925925925925926,SeasonalNaive
21342,smape,0.3984027830283773,SeasonalNaive
21351,smape,0.06857817756199885,SeasonalNaive
21352,smape,0.44066784341676035,SeasonalNaive
21356,smape,0.13472814121699303,SeasonalNaive
21361,smape,0.16238824964879095,SeasonalNaive
21366,smape,0.10931874041827261,SeasonalNaive
21376,smape,0.16873734982887933,SeasonalNaive
21395,smape,0.03131120972896087,SeasonalNaive
21402,smape,0.09876543209876543,SeasonalNaive
21406,smape,0.1388888888888889,SeasonalNaive
21407,smape,0.16481481481481483,SeasonalNaive
21411,smape,0.11836745266461694,SeasonalNaive
21416,smape,0.3090517095805146,SeasonalNaive
21421,smape,0.059788359788359786,SeasonalNaive
21423,smape,0.17156084656084655,SeasonalNaive
21427,smape,0.17777487476761095,SeasonalNaive
21433,smape,0.3008785169469491,SeasonalNaive
21437,smape,0.08758569790698842,SeasonalNaive
21439,smape,0.6708655612720111,SeasonalNaive
21440,smape,0.2623178474951725,SeasonalNaive
21447,smape,0.18553791887125218,SeasonalNaive
21463,smape,0.18662272804173546,SeasonalNaive
21467,smape,0.04992887323805198,SeasonalNaive
21487,smape,0.17171806537461298,SeasonalNaive
21492,smape,0.31770107406314163,SeasonalNaive
21528,smape,0.17768982488307097,SeasonalNaive
21552,smape,0.03066188360306007,SeasonalNaive
21557,smape,0.09648465547721205,SeasonalNaive
21567,smape,0.0504721289572435,SeasonalNaive
21568,smape,0.2032657617152913,SeasonalNaive
21569,smape,0.05555555555555555,SeasonalNaive
21578,smape,0.04970355425375893,SeasonalNaive
21579,smape,0.1851929657139824,SeasonalNaive
21580,smape,0.07156374384649467,SeasonalNaive
21587,smape,0.2903749317421993,SeasonalNaive
21590,smape,0.2267195767195767,SeasonalNaive
21592,smape,0.1155465809851161,SeasonalNaive
21605,smape,0.9299112862628309,SeasonalNaive
21607,smape,0.08534608841767316,SeasonalNaive
21608,smape,0.058525144343500965,SeasonalNaive
21610,smape,0.05582523194955175,SeasonalNaive
21611,smape,0.06815939955115471,SeasonalNaive
21615,smape,0.13783901425015127,SeasonalNaive
21626,smape,0.1094119821780503,SeasonalNaive
21629,smape,0.19694961398283922,SeasonalNaive
21635,smape,0.28322573825006386,SeasonalNaive
21638,smape,0.08183222751443633,SeasonalNaive
21646,smape,0.22817460317460314,SeasonalNaive
21656,smape,0.21666666666666667,SeasonalNaive
21659,smape,0.24226764778280538,SeasonalNaive
21670,smape,0.26073784722873106,SeasonalNaive
21674,smape,0.12982766101071885,SeasonalNaive
21692,smape,0.06502761037074761,SeasonalNaive
21694,smape,0.189180513999397,SeasonalNaive
19386,mae,726.8013916015625,AutoARIMA
19392,mae,33.9168323940701,AutoARIMA
19393,mae,410.1520182291667,AutoARIMA
19514,mae,5.792204856872559,AutoARIMA
19515,mae,47.27256944444444,AutoARIMA
19517,mae,4.609212557474772,AutoARIMA
19519,mae,16.439374811509076,AutoARIMA
19520,mae,5.281855855669294,AutoARIMA
19521,mae,44.27452935112847,AutoARIMA
19522,mae,55.01330820719401,AutoARIMA
19523,mae,244.27777777777777,AutoARIMA
19524,mae,15.576721827189127,AutoARIMA
19526,mae,2.8434965345594616,AutoARIMA
19527,mae,25.632254282633465,AutoARIMA
19528,mae,25.500084122021992,AutoARIMA
19529,mae,52.05555555555556,AutoARIMA
19530,mae,6.42096487681071,AutoARIMA
19531,mae,622.5747612847222,AutoARIMA
19532,mae,156.77657741970486,AutoARIMA
19533,mae,25.095601399739582,AutoARIMA
19534,mae,497.286627875434,AutoARIMA
19535,mae,13.810010274251303,AutoARIMA
19536,mae,34.94707361857096,AutoARIMA
19537,mae,158.06737263997397,AutoARIMA
19538,mae,28.780351426866318,AutoARIMA
19539,mae,132.2985585530599,AutoARIMA
19540,mae,350.2981228298611,AutoARIMA
19541,mae,17.41176470588235,AutoARIMA
19542,mae,60.664822048611114,AutoARIMA
19543,mae,110.36774020724826,AutoARIMA
19544,mae,123.84065755208333,AutoARIMA
19545,mae,20.118459065755207,AutoARIMA
19546,mae,114.88529459635417,AutoARIMA
19547,mae,98.47658962673611,AutoARIMA
19548,mae,56.05414496527778,AutoARIMA
19549,mae,134.92892795138889,AutoARIMA
19550,mae,77.91495090060764,AutoARIMA
19551,mae,74.37198893229167,AutoARIMA
19552,mae,32.33602396647135,AutoARIMA
19553,mae,16.49669943915473,AutoARIMA
19554,mae,250.02964952256946,AutoARIMA
19555,mae,77.49557664659288,AutoARIMA
19556,mae,54.516991509331596,AutoARIMA
19557,mae,48.557332356770836,AutoARIMA
19558,mae,47.50174458821615,AutoARIMA
19559,mae,226.09657118055554,AutoARIMA
19561,mae,22.445202615525986,AutoARIMA
19562,mae,133.85796101888022,AutoARIMA
19563,mae,1.8943785561455622,AutoARIMA
19564,mae,55.20451185438368,AutoARIMA
19565,mae,4.83588701135972,AutoARIMA
19566,mae,21.79393853081597,AutoARIMA
19567,mae,74.23354085286458,AutoARIMA
19568,mae,15.903167724609375,AutoARIMA
19569,mae,6.708243899875217,AutoARIMA
19570,mae,6.747836642795139,AutoARIMA
19571,mae,47.266581217447914,AutoARIMA
19572,mae,110.01509363511029,AutoARIMA
19573,mae,62.05222405327691,AutoARIMA
19574,mae,143.31917317708334,AutoARIMA
19575,mae,1.2615619235568576,AutoARIMA
19576,mae,85.50577714708116,AutoARIMA
19577,mae,153.58077464384192,AutoARIMA
19579,mae,4.641972485710593,AutoARIMA
19580,mae,22.285536024305557,AutoARIMA
19614,mae,9.3682861328125,AutoARIMA
